"time","total"
"5","4"
"10","4"
"15","4"
"20","4"
"25","4"
"30","4"
"35","4"
"40","4"
"45","4"
"50","4"
"55","4"
"60","4"
"65","4"
"70","4"
"75","4"
"80","4"
"85","4"
"90","4"
"95","4"
"100","4"
"105","4"
"110","4"
"115","4"
"120","4"
"125","4"
"130","4"
"135","4"
"140","4"
"145","4"
"150","4"
"155","4"
"160","4"
"165","4"
"170","4"
"175","4"
"180","4"
"185","4"
"190","4"
"195","4"
"200","4"
"205","4"
"210","4"
"215","4"
"220","4"
"225","4"
"230","4"
"235","4"
"240","4"
"245","4"
"250","4"
"255","4"
"260","4"
"265","4"
"270","4"
"275","4"
"280","4"
"285","4"
"290","4"
"295","4"
"300","4"
"305","4"
"310","4"
"315","4"
"320","4"
"325","4"
"330","4"
"335","4"
"340","4"
"345","4"
"350","4"
"355","4"
"360","4"
"365","4"
"370","4"
"375","4"
"380","4"
"385","4"
"390","4"
"395","4"
"400","4"
"405","4"
"410","4"
"415","4"
"420","4"
"425","4"
"430","4"
"435","4"
"440","4"
"445","4"
"450","4"
"455","4"
"460","4"
"465","4"
"470","4"
"475","4"
"480","4"
"485","4"
"490","4"
"495","4"
"500","4"
"505","4"
"510","4"
"515","4"
"520","4"
"525","4"
"530","4"
"535","4"
"540","4"
"545","4"
"550","4"
"555","4"
"560","4"
"565","4"
"570","4"
"575","4"
"580","4"
"585","4"
"590","4"
"595","4"
"600","4"
"605","4"
"610","4"
"615","4"
"620","4"
"625","4"
"630","4"
"635","4"
"640","4"
"645","4"
"650","4"
"655","4"
"660","4"
"665","4"
"670","4"
"675","4"
"680","4"
"685","4"
"690","4"
"695","4"
"700","4"
"705","4"
"710","4"
"715","4"
"720","4"
"725","4"
"730","4"
"735","4"
"740","4"
"745","4"
"750","4"
"755","4"
"760","4"
"765","4"
"770","4"
"775","4"
"780","4"
"785","4"
"790","4"
"795","4"
"800","4"
"805","4"
"810","4"
"815","4"
"820","4"
"825","4"
"830","4"
"835","4"
"840","4"
"845","4"
"850","4"
"855","4"
"860","4"
"865","4"
"870","4"
"875","4"
"880","4"
"885","4"
"890","4"
"895","4"
"900","4"
"905","4"
"910","4"
"915","4"
"920","4"
"925","4"
"930","4"
"935","4"
"940","4"
"945","4"
"950","4"
"955","4"
"960","4"
"965","4"
"970","4"
"975","4"
"980","4"
"985","4"
"990","4"
"995","4"
"1000","4"
"1005","4"
"1010","4"
"1015","4"
"1020","4"
"1025","4"
"1030","4"
"1035","4"
"1040","4"
"1045","4"
"1050","4"
"1055","4"
"1060","4"
"1065","4"
"1070","4"
"1075","4"
"1080","4"
"1085","4"
"1090","4"
"1095","4"
"1100","4"
"1105","4"
"1110","4"
"1115","4"
"1120","4"
"1125","4"
"1130","4"
"1135","4"
"1140","4"
"1145","4"
"1150","4"
"1155","4"
"1160","4"
"1165","4"
"1170","4"
"1175","4"
"1180","4"
"1185","4"
"1190","4"
"1195","4"
"1200","4"
"1205","4"
"1210","4"
"1215","4"
"1220","4"
"1225","4"
"1230","4"
"1235","4"
"1240","4"
"1245","4"
"1250","4"
"1255","4"
"1260","4"
"1265","4"
"1270","4"
"1275","4"
"1280","4"
"1285","4"
"1290","4"
"1295","4"
"1300","4"
